customer_id,order_id,row_id,sales,line_no
MG-17650,CA-2016-139395,4574,657.93,3
MG-17650,CA-2017-152135,7353,445.44,4
MG-17650,CA-2017-152933,9099,369.54,5
MG-17650,CA-2014-166471,3393,219.17,6
MG-17650,US-2017-169502,4599,91.6,7
MG-17650,CA-2016-139395,4575,33.48,8
MG-17650,CA-2016-139395,4577,26.86,9
MG-17650,US-2017-169502,4598,21.81,10
MG-17650,CA-2016-139395,4576,13.9,11
MG-17650,CA-2017-152933,9100,10.37,12
MG-17650,CA-2017-145660,6205,7.71,13
MG-17650,CA-2016-105284,1060,4.42,14
MG-17680,US-2017-109316,7815,1497.67,1
MG-17680,CA-2017-121300,4474,344.22,2
MG-17680,CA-2017-121300,4473,239.98,3
MG-17680,CA-2014-110072,147,93.89,4
MG-17680,CA-2017-121300,4472,63.69,5
MG-17680,CA-2015-151043,3902,47.98,6
MG-17680,CA-2017-121300,4476,21.25,7
MG-17680,US-2017-109316,7816,17.52,8
MG-17680,CA-2017-121300,4475,15.55,9
MG-17680,CA-2017-121300,4477,8.45,10
MG-17695,US-2016-142685,3944,835.17,1
MG-17695,CA-2014-139598,4819,227.14,2
MG-17695,CA-2015-164007,9165,143.13,3
MG-17695,CA-2014-139598,4818,81.55,4
MG-17695,CA-2014-139598,4817,34.66,5
MG-17695,CA-2014-139598,4816,18.26,6
MG-17695,CA-2015-164007,9164,2.38,7
MG-17875,CA-2015-124975,3520,796.43,1
MG-17875,CA-2016-131499,3005,207.48,2
MG-17875,CA-2017-120705,3488,147.18,3
MG-17875,CA-2015-134992,5841,47.98,4
MG-17875,CA-2015-134992,5840,32.4,5
MG-17875,CA-2014-103744,6530,6.94,6
MG-17875,CA-2014-103744,6531,4.43,7
MG-17890,CA-2017-121125,7412,156.79,1
MG-17890,CA-2015-146948,4600,150.98,2
MG-17890,CA-2015-146948,4601,137.25,3
MG-17890,CA-2016-163972,8371,120.67,4
MG-17890,CA-2017-102967,5546,67.4,5
MG-17890,CA-2017-136672,1372,49.08,6
MG-17890,CA-2017-121125,7413,35.36,7
MG-17890,CA-2016-154053,2607,16.99,8
MG-17890,CA-2017-121125,7414,13.59,9
MG-17890,CA-2015-146948,4602,11.52,10
MG-17890,CA-2014-118276,7204,8.74,11
MG-17890,CA-2017-127712,7064,6.21,12
MG-17890,CA-2017-166933,5527,1.81,13
MG-18145,CA-2017-108574,2405,1115.91,1
MG-18145,CA-2014-137274,7306,890.84,2
MG-18145,US-2015-138303,530,666.25,3
MG-18145,CA-2017-108574,2406,128.74,4
MG-18145,CA-2017-123239,4126,91.03,5
MG-18145,CA-2017-108574,2407,79.92,6
MG-18145,US-2015-138303,531,52.51,7
MG-18145,US-2015-138303,529,36.34,8
MG-18205,CA-2017-115070,5789,12.32,1
MG-18205,CA-2017-115070,5790,4.42,2
MH-17290,US-2017-141558,7144,776.85,1
MH-17290,US-2016-108497,5428,599.17,2
MH-17290,CA-2017-169327,9848,511.5,3
MH-17290,US-2017-141558,7146,154.76,4
MH-17290,CA-2017-169327,9849,147.92,5
MH-17290,US-2017-141558,7147,43.28,6
MH-17290,CA-2017-169327,9847,43.1,7
MH-17290,US-2016-135209,8724,37.41,8
MH-17290,US-2016-135209,8725,25.34,9
MH-17290,CA-2014-116785,7197,21.4,10
MH-17290,CA-2014-116785,7198,12.6,11
MH-17290,US-2017-141558,7145,12.29,12
MH-17290,CA-2015-137603,9306,8.4,13
MH-17440,CA-2016-163048,8383,241.5,1
MH-17440,CA-2016-141523,6171,34.25,2
MH-17440,US-2014-164763,7432,32.67,3
MH-17440,US-2014-164763,7429,30.44,4
MH-17440,CA-2014-104808,8585,17.25,5
MH-17440,US-2014-164763,7431,16.0,6
MH-17440,US-2014-164763,7430,12.96,7
MH-17440,US-2014-164763,7428,11.43,8
MH-17440,CA-2016-141523,6172,3.52,9
MH-17455,US-2016-143448,3940,1424.9,1
MH-17455,CA-2017-146269,9872,290.34,2
MH-17455,CA-2016-113341,8647,194.35,3
MH-17455,CA-2014-160157,4419,190.85,4
MH-17455,CA-2017-136364,4805,91.01,5
MH-17455,CA-2017-154809,9633,90.64,6
MH-17455,CA-2014-133305,6335,49.12,7
MH-17455,CA-2015-100888,3470,47.95,8
MH-17455,CA-2017-136364,4804,39.59,9
MH-17455,CA-2017-146269,9873,19.15,10
MH-17455,CA-2014-133305,6336,18.28,11
MH-17620,CA-2017-130841,2221,1145.6,1
MH-17620,CA-2015-156440,3677,44.46,2
MH-17620,CA-2016-153185,8660,30.96,3
MH-17620,CA-2017-130841,2220,14.98,4
MH-17620,CA-2017-130841,2219,9.98,5
MH-17620,CA-2016-132017,9414,6.82,6
MH-17785,CA-2014-124702,9638,730.2,1
MH-17785,CA-2014-124429,747,567.12,2
MH-17785,CA-2014-124429,748,359.32,3
MH-17785,CA-2014-124702,9637,137.54,4
MH-17785,CA-2015-138954,6189,119.04,5
MH-17785,CA-2016-108959,9412,104.7,6
MH-17785,CA-2015-138954,6187,70.95,7
MH-17785,CA-2015-154144,471,55.48,8
MH-17785,CA-2015-138954,6188,34.94,9
MH-17785,CA-2014-159478,3284,15.24,10
MH-17785,CA-2017-103520,9627,9.25,11
MH-18025,CA-2017-103212,9222,1504.52,1
MH-18025,CA-2015-148635,2809,704.9,2
MH-18025,CA-2015-148635,2810,561.57,3
MH-18025,CA-2017-115448,7449,88.92,4
MH-18025,CA-2014-150301,4780,63.88,5
MH-18025,CA-2017-103212,9223,25.92,6
MH-18025,CA-2015-148635,2808,12.96,7
MH-18025,CA-2017-103212,9221,11.07,8
MH-18025,CA-2015-148635,2807,9.42,9
MH-18025,CA-2017-125878,3765,1.79,10
MH-18115,CA-2017-121839,3588,1169.69,1
MH-18115,US-2016-160528,3017,727.3,2
MH-18115,US-2016-160528,3019,666.4,3
MH-18115,CA-2017-114055,4924,629.1,4
MH-18115,CA-2017-127026,2681,619.95,5
MH-18115,CA-2017-137785,9000,458.43,6
MH-18115,CA-2017-127026,2683,350.97,7
MH-18115,US-2017-108315,8565,220.7,8
MH-18115,CA-2017-127026,2684,164.99,9
MH-18115,CA-2017-114055,4922,96.08,10
MH-18115,CA-2017-114055,4925,90.48,11
MH-18115,CA-2017-127026,2682,89.52,12
MH-18115,US-2017-114657,5269,52.44,13
MH-18115,CA-2017-144638,1257,43.87,14
MH-18115,CA-2017-144638,1255,35.91,15
MH-18115,CA-2017-161088,6671,29.84,16
MH-18115,US-2016-160528,3018,22.61,17
MH-18115,CA-2017-127026,2680,14.4,18
MH-18115,CA-2017-144638,1256,6.7,19
MH-18115,CA-2017-144638,1254,5.25,20
MH-18115,US-2017-108315,8564,4.84,21
MH-18115,CA-2017-114055,4923,3.62,22
MJ-17740,CA-2016-100300,9166,4476.8,1
MJ-17740,CA-2017-147291,2994,895.92,2
MJ-17740,CA-2016-100300,9168,241.44,3
MJ-17740,CA-2016-124149,2829,108.34,4
MJ-17740,CA-2016-100300,9167,104.85,5
MJ-17740,US-2017-131961,8740,83.99,6
MJ-17740,CA-2016-124149,2831,78.3,7
MJ-17740,CA-2015-101868,5837,72.6,8
MJ-17740,CA-2015-101868,5835,64.2,9
MJ-17740,CA-2016-124149,2830,55.92,10
MJ-17740,CA-2016-106397,8798,45.98,11
MJ-17740,CA-2015-101868,5836,38.52,12
MJ-17740,CA-2016-113817,164,27.68,13
MJ-17740,US-2017-131961,8739,13.25,14
MJ-17740,CA-2016-106397,8797,12.96,15
MK-17905,CA-2016-155516,370,1043.92,1
MK-17905,CA-2016-132479,6263,442.37,2
MK-17905,CA-2014-161032,9285,392.94,3
MK-17905,CA-2016-155516,369,104.79,4
MK-17905,US-2016-148901,4797,57.58,5
MK-17905,CA-2017-164917,2271,47.96,6
MK-17905,US-2016-148901,4800,43.6,7
MK-17905,CA-2017-100580,7376,36.02,8
MK-17905,US-2016-148901,4798,31.1,9
MK-17905,US-2016-148901,4799,30.19,10
MK-17905,CA-2016-155516,367,23.2,11
MK-17905,US-2016-148901,4803,13.39,12
MK-17905,US-2016-148901,4802,10.38,13
MK-17905,CA-2016-155516,368,7.36,14
MK-17905,CA-2015-107468,4009,6.85,15
MK-17905,US-2017-132206,4542,5.94,16
MK-17905,US-2016-148901,4801,4.77,17
MK-18160,CA-2017-128755,2468,571.44,1
MK-18160,US-2014-150574,436,247.8,2
MK-18160,US-2016-108455,1481,40.46,3
MK-18160,US-2016-108455,1482,33.87,4
MK-18160,CA-2017-128755,2469,32.4,5
MK-18160,US-2016-108455,1480,25.92,6
MK-18160,CA-2017-163209,7609,25.92,7
MK-18160,CA-2017-163209,7610,22.96,8
MK-18160,CA-2017-128755,2470,16.91,9
MK-18160,CA-2017-128755,2467,9.11,10
MK-18160,US-2014-150574,435,4.81,11
ML-17395,CA-2016-168830,9044,479.97,1
ML-17395,CA-2014-156349,1611,290.67,2
ML-17395,CA-2014-134215,9158,259.74,3
ML-17395,CA-2014-134215,9159,255.42,4
ML-17395,CA-2014-164742,5592,245.98,5
ML-17395,CA-2014-121762,9762,239.97,6
ML-17395,CA-2014-121762,9764,238.62,7
ML-17395,CA-2014-156349,1612,201.58,8
ML-17395,CA-2016-137673,3524,116.0,9
ML-17395,CA-2014-134215,9157,101.96,10
ML-17395,CA-2014-156349,1613,83.98,11
ML-17395,CA-2014-121762,9763,81.96,12
ML-17395,CA-2017-156363,7263,32.7,13
ML-17395,CA-2017-156363,7264,31.68,14
ML-17395,CA-2017-150602,5961,21.12,15
ML-17395,CA-2014-164742,5593,18.94,16
ML-17395,CA-2015-120845,8215,10.48,17
ML-17395,CA-2015-120845,8214,6.34,18
ML-17395,CA-2015-120845,8217,3.26,19
ML-17395,CA-2015-120845,8216,2.47,20
ML-17410,CA-2014-125556,2210,832.93,1
ML-17410,US-2017-142573,3915,801.6,2
ML-17410,CA-2017-121580,6250,465.16,3
ML-17410,US-2017-142573,3919,311.98,4
ML-17410,US-2017-142573,3916,161.57,5
ML-17410,CA-2017-154109,3675,127.37,6
ML-17410,CA-2017-154109,3676,47.95,7
ML-17410,CA-2014-125556,2211,43.8,8
ML-17410,CA-2017-121580,6248,43.41,9
ML-17410,CA-2016-125794,9987,36.24,10
ML-17410,US-2017-142573,3917,16.1,11
ML-17410,CA-2017-152079,7408,11.52,12
ML-17410,CA-2017-121580,6251,7.98,13
ML-17410,US-2017-142573,3918,7.66,14
ML-17410,CA-2017-121580,6249,6.24,15
ML-17755,US-2017-120089,3070,663.94,1
ML-17755,CA-2017-103968,8889,629.64,2
ML-17755,CA-2017-140242,1972,408.74,3
ML-17755,CA-2016-110254,1766,109.8,4
ML-17755,CA-2017-107265,8416,106.32,5
ML-17755,CA-2017-133648,1993,71.04,6
ML-17755,CA-2016-110254,1764,35.06,7
ML-17755,CA-2017-133648,1995,11.3,8
ML-17755,CA-2017-143455,2775,10.37,9
ML-17755,CA-2016-110254,1767,9.82,10
ML-17755,CA-2017-140242,1971,6.41,11
ML-17755,CA-2017-133648,1994,5.34,12
ML-17755,CA-2016-110254,1765,4.13,13
ML-18040,CA-2017-168655,2417,595.0,1
ML-18040,CA-2017-168655,2418,79.87,2
ML-18040,CA-2017-113208,5638,60.84,3
ML-18040,CA-2017-158953,3193,6.37,4
ML-18265,CA-2017-132262,5402,79.98,1
ML-18265,CA-2017-132262,5401,71.98,2
ML-18265,CA-2015-136224,7379,10.27,3
MM-17260,CA-2016-120355,4347,631.78,1
MM-17260,CA-2017-166142,2092,310.44,2
MM-17260,CA-2017-138156,9239,147.57,3
MM-17260,CA-2014-108861,8439,136.96,4
MM-17260,CA-2016-120355,4348,60.72,5
MM-17260,CA-2017-166142,2091,26.55,6
MM-17920,US-2016-121013,6877,1652.94,1
MM-17920,US-2015-157154,1670,1018.1,2
MM-17920,CA-2016-122063,5830,581.96,3
MM-17920,CA-2014-115049,9896,153.82,4
MM-17920,CA-2017-164329,2922,129.3,5
MM-17920,CA-2014-118192,9629,37.41,6
MM-17920,CA-2017-128160,1442,36.67,7
MM-17920,CA-2016-101329,9503,32.13,8
MM-17920,CA-2016-122063,5831,29.98,9
MM-17920,CA-2017-121216,3546,29.31,10
MM-17920,CA-2017-121216,3545,28.67,11
MM-17920,US-2016-121013,6876,25.06,12
MM-17920,CA-2017-117394,4121,19.04,13
MM-17920,CA-2014-101266,6170,13.36,14
MM-17920,CA-2014-118192,9630,3.44,15
MM-17920,CA-2016-101329,9504,2.88,16
MM-18055,US-2017-124968,1714,765.63,1
MM-18055,CA-2017-164378,5501,664.15,2
MM-18055,CA-2014-144029,6741,359.77,3
MM-18055,CA-2014-110555,8360,217.44,4
MM-18055,US-2015-165743,7995,145.76,5
MM-18055,CA-2014-110555,8359,105.58,6
MM-18055,CA-2014-144029,6740,102.62,7
MM-18055,CA-2017-127285,1660,88.75,8
MM-18055,CA-2014-110555,8358,87.08,9
MM-18055,US-2017-104451,9520,81.08,10
MM-18055,CA-2017-164378,5500,41.9,11
MM-18055,US-2015-141684,4794,24.96,12
MM-18055,CA-2017-127285,1661,13.9,13
MM-18055,CA-2014-144029,6742,13.39,14
MM-18055,US-2015-165743,7996,9.61,15
MM-18055,CA-2017-164378,5502,8.96,16
MM-18055,CA-2017-164378,5499,7.83,17
MM-18055,CA-2017-164378,5498,6.56,18
MM-18055,US-2015-165743,7994,4.9,19
MM-18280,CA-2015-132941,9110,207.98,1
MM-18280,CA-2016-124793,4259,196.78,2
MM-18280,US-2016-134656,377,99.14,3
MM-18280,US-2014-147774,7121,67.19,4
MM-18280,CA-2015-168760,9043,61.44,5
MM-18280,CA-2017-109099,5653,40.99,6
MM-18280,CA-2015-132941,9109,32.37,7
MM-18280,CA-2015-132941,9108,22.37,8
MM-18280,CA-2017-148068,3913,19.44,9
MM-18280,CA-2017-112172,7310,14.13,10
MM-18280,CA-2017-148068,3914,9.82,11
MM-18280,CA-2015-119592,1982,3.76,12
MN-17935,CA-2017-100097,7320,979.95,1
MN-17935,CA-2017-165204,3784,720.06,2
MN-17935,CA-2014-123225,5801,575.97,3
MN-17935,CA-2017-100097,7321,135.3,4
MN-17935,CA-2017-123659,2368,23.12,5
MN-17935,CA-2016-165673,7734,15.23,6
MN-17935,CA-2014-123225,5802,10.37,7
MN-17935,CA-2017-165204,3783,8.9,8
MN-17935,CA-2014-122567,1334,7.96,9
MN-17935,CA-2014-122567,1333,1.08,10
MO-17500,CA-2016-102981,1043,722.35,1
MO-17500,CA-2017-117653,4927,91.28,2
MO-17500,CA-2016-121601,4304,59.75,3
MO-17500,CA-2016-102981,1042,31.86,4
MO-17500,CA-2014-121167,3952,17.25,5
MO-17800,CA-2017-157931,2304,723.92,1
MO-17800,CA-2017-169054,3027,254.35,2
MO-17800,CA-2015-139094,1751,206.96,3
MO-17800,CA-2017-145506,9451,136.26,4
MO-17800,US-2017-106663,671,108.93,5
MO-17800,CA-2017-157931,2305,106.32,6
MO-17800,US-2017-106663,672,36.35,7
MO-17800,CA-2017-163020,627,35.56,8
MO-17800,CA-2015-133025,1016,32.4,9
MO-17800,US-2017-106663,670,23.98,10
MO-17800,CA-2016-128727,1242,22.0,11
MO-17950,US-2015-122140,2770,50.12,1
MO-17950,US-2015-122140,2771,47.98,2
MO-17950,US-2015-122140,2769,32.19,3
MO-17950,US-2017-166233,7870,24.0,4
MP-17470,CA-2015-102281,190,899.14,1
MP-17470,CA-2015-102281,193,626.35,2
MP-17470,CA-2014-145926,2093,479.9,3
MP-17470,CA-2014-162089,7630,335.72,4
MP-17470,CA-2014-162089,7631,251.94,5
MP-17470,CA-2015-103772,9972,140.75,6
MP-17470,CA-2014-162089,7632,127.3,7
MP-17470,CA-2015-103772,9971,119.56,8
MP-17470,CA-2015-102281,191,71.76,9
MP-17470,CA-2016-141887,8522,54.99,10
MP-17470,CA-2015-102281,192,51.84,11
MP-17470,CA-2015-102281,194,19.9,12
MP-17470,CA-2014-147914,1875,16.22,13
MP-17470,CA-2015-147851,538,10.75,14
MP-17965,CA-2016-142335,722,1652.94,1
MP-17965,CA-2015-110765,6969,824.97,2
MP-17965,CA-2016-142335,723,296.37,3
MP-17965,CA-2017-155152,2371,252.0,4
MP-17965,US-2015-163433,9298,244.77,5
MP-17965,US-2015-149629,4000,231.92,6
MP-17965,US-2015-163433,9302,97.97,7
MP-17965,US-2015-163433,9299,74.35,8
MP-17965,US-2015-163433,9301,56.69,9
MP-17965,CA-2017-125388,423,56.56,10
MP-17965,US-2015-163433,9297,41.42,11
MP-17965,CA-2016-139689,4155,38.09,12
MP-17965,CA-2017-125388,424,32.7,13
MP-17965,US-2015-145121,7797,26.9,14
MP-17965,CA-2016-116974,2785,23.98,15
MP-17965,US-2015-163433,9304,15.55,16
MP-17965,US-2015-163433,9303,7.87,17
MP-17965,US-2015-163433,9300,4.31,18
MP-17965,CA-2016-139689,4156,2.81,19
MP-17965,US-2015-163433,9305,1.48,20
MP-18175,CA-2014-119151,4727,1117.92,1
MP-18175,CA-2015-135685,2814,999.96,2
MP-18175,CA-2015-135685,2815,653.55,3
MP-18175,US-2016-127334,6647,564.2,4
MP-18175,US-2014-117380,9900,330.59,5
MP-18175,CA-2014-119151,4728,275.95,6
MP-18175,CA-2015-135685,2813,214.11,7
MP-18175,CA-2017-124086,1535,203.98,8
MP-18175,CA-2015-135685,2812,185.58,9
MP-18175,CA-2015-135685,2811,179.82,10
MP-18175,US-2016-127334,6648,87.17,11
MP-18175,CA-2017-169859,2948,64.96,12
MP-18175,CA-2017-167661,4836,61.96,13
MP-18175,CA-2017-169859,2949,43.7,14
MP-18175,CA-2017-167661,4835,39.92,15
MP-18175,CA-2017-169859,2947,26.25,16
MP-18175,CA-2017-167661,4837,19.94,17
MP-18175,CA-2015-166338,6841,14.83,18
MP-18175,CA-2016-163636,8776,3.54,19
MR-17545,US-2017-139465,1797,347.97,1
MR-17545,CA-2014-117429,724,129.92,2
MR-17545,US-2017-139465,1796,63.84,3
MR-17545,CA-2017-111759,9531,52.76,4
MR-17545,US-2017-139465,1798,37.01,5
MR-17545,US-2014-120236,8398,7.68,6
MS-17365,CA-2016-107104,9650,3406.66,1
MS-17365,CA-2015-130659,3385,1799.75,2
MS-17365,CA-2016-107104,9653,595.38,3
MS-17365,CA-2015-130659,3384,384.17,4
MS-17365,CA-2014-120278,4831,245.88,5
MS-17365,CA-2015-140221,8252,180.98,6
MS-17365,CA-2017-147942,2618,121.68,7
MS-17365,CA-2015-120103,2081,111.98,8
MS-17365,CA-2015-120103,2080,106.23,9
MS-17365,CA-2014-144407,898,103.6,10
MS-17365,CA-2016-150077,9068,90.48,11
MS-17365,CA-2016-107104,9652,64.96,12
MS-17365,CA-2015-140221,8253,60.42,13
MS-17365,CA-2016-107104,9651,37.17,14
MS-17365,CA-2014-120278,4832,36.63,15
MS-17365,CA-2014-120278,4833,22.58,16
MS-17365,CA-2015-130659,3383,17.94,17
MS-17365,CA-2014-120278,4834,12.39,18
MS-17365,CA-2015-140221,8250,11.21,19
MS-17365,CA-2016-150658,5115,10.78,20
MS-17365,CA-2015-120103,2082,7.71,21
MS-17365,CA-2017-147942,2617,5.78,22
MS-17365,CA-2015-140221,8251,4.71,23
MS-17365,CA-2014-127488,964,4.61,24
MS-17530,CA-2015-108119,5860,301.96,1
MS-17530,CA-2016-169887,6582,101.94,2
MS-17530,CA-2014-149244,2743,35.34,3
MS-17530,CA-2014-133809,4908,11.81,4
MS-17530,CA-2014-133809,4909,9.59,5
MS-17530,CA-2016-169887,6581,8.34,6
MS-17530,CA-2016-169887,6580,6.68,7
MS-17710,CA-2015-134257,6923,491.55,1
MS-17710,CA-2015-123939,9519,435.5,2
MS-17710,CA-2016-119186,1275,388.43,3
MS-17710,CA-2014-133228,3956,79.36,4
MS-17710,CA-2016-119186,1277,63.99,5
MS-17710,CA-2014-143637,7802,40.48,6
MS-17710,CA-2016-134348,1076,31.98,7
MS-17710,CA-2015-123939,9517,26.98,8
MS-17710,CA-2016-119186,1276,14.35,9
MS-17710,CA-2016-119186,1274,10.37,10
MS-17710,CA-2015-134257,6924,7.38,11
MS-17710,CA-2015-123939,9518,6.91,12
MS-17710,CA-2016-134348,1074,6.27,13
MS-17710,CA-2014-133228,3955,5.47,14
MS-17710,CA-2016-134348,1075,4.37,15
MS-17770,CA-2016-150350,3113,837.6,1
MS-17770,CA-2015-135020,4608,535.41,2
MS-17770,CA-2016-150350,3116,532.7,3
MS-17770,CA-2014-137589,3991,286.34,4
MS-17770,US-2016-144547,3894,279.94,5
MS-17770,CA-2017-132619,9664,193.95,6
MS-17770,CA-2016-150350,3114,135.9,7
MS-17770,US-2014-164616,2377,76.78,8
MS-17770,CA-2015-135020,4607,45.99,9
MS-17770,CA-2015-135020,4610,45.36,10
MS-17770,CA-2016-150350,3117,43.1,11
MS-17770,CA-2016-150350,3115,34.68,12
MS-17770,CA-2015-164623,8574,24.56,13
MS-17770,CA-2014-138709,7162,21.84,14
MS-17770,CA-2016-150350,3118,15.88,15
MS-17770,CA-2014-138709,7163,15.6,16
MS-17770,US-2014-164616,2378,9.18,17
MS-17770,CA-2015-135020,4609,6.1,18
MS-17770,CA-2014-119032,1486,3.76,19
MS-17830,CA-2016-131296,8157,239.37,1
MS-17830,CA-2015-135272,755,79.92,2
MS-17830,CA-2014-135405,594,31.2,3
MS-17830,CA-2015-124044,4846,10.51,4
MS-17830,CA-2014-135405,593,9.34,5
MS-17980,CA-2017-117667,5522,255.97,1
MS-17980,CA-2017-117667,5518,239.96,2
MS-17980,CA-2015-142377,3851,85.96,3
MS-17980,CA-2015-153906,4954,85.9,4
MS-17980,CA-2017-117667,5519,54.77,5
MS-17980,CA-2015-160794,2307,27.22,6
MS-17980,CA-2014-116757,4502,25.92,7
MS-17980,CA-2017-117667,5521,23.92,8
MS-17980,CA-2014-116757,4503,21.31,9
MS-17980,CA-2015-101007,212,20.8,10
MS-17980,CA-2017-117667,5520,13.39,11
MT-17815,CA-2016-104157,3581,2430.08,1
MT-17815,US-2017-146906,8295,299.9,2
MT-17815,CA-2016-104157,3580,65.5,3
MT-17815,CA-2017-154137,5117,35.48,4
MT-17815,CA-2016-162726,4440,23.68,5
MT-17815,CA-2016-162726,4439,10.37,6
MT-17815,CA-2016-104157,3579,7.89,7
MT-17815,CA-2015-105312,1007,7.08,8
MT-17815,CA-2015-127502,8092,5.76,9
MT-17815,CA-2015-105312,1008,4.4,10
MT-18070,CA-2017-140963,486,514.17,1
MT-18070,US-2014-112914,2826,300.53,2
MT-18070,CA-2017-140963,487,279.96,3
MT-18070,CA-2016-128671,8308,77.56,4
MT-18070,CA-2016-128671,8307,41.86,5
MT-18070,US-2014-112914,2825,33.79,6
MT-18070,CA-2016-128671,8306,32.4,7
MT-18070,CA-2017-140963,485,29.6,8
MT-18070,CA-2015-156608,5487,3.59,9
MT-18070,US-2014-112914,2828,3.26,10
MT-18070,US-2014-112914,2827,2.72,11
MV-17485,CA-2017-169894,4350,415.87,1
MV-17485,CA-2017-122994,2263,359.97,2
MV-17485,CA-2017-122308,8972,271.76,3
MV-17485,CA-2016-133319,5880,192.16,4
MV-17485,CA-2015-132948,5839,83.7,5
MV-17485,CA-2015-119690,8035,75.38,6
MV-17485,CA-2015-119690,8033,47.95,7
MV-17485,CA-2017-169894,4349,20.72,8
MV-17485,CA-2014-148614,5737,19.36,9
MV-17485,CA-2014-148614,5738,19.3,10
MV-17485,CA-2016-161361,9018,17.64,11
MV-17485,CA-2016-161361,9019,17.04,12
MV-17485,CA-2017-103415,7537,13.59,13
MV-17485,CA-2015-119690,8036,4.61,14
MV-17485,CA-2015-119690,8034,0.98,15
MV-18190,CA-2016-127698,4683,863.93,1
MV-18190,CA-2016-123512,6616,239.67,2
MV-18190,CA-2014-134103,6389,229.94,3
MV-18190,CA-2016-123512,6618,219.84,4
MV-18190,CA-2017-101798,391,39.98,5
MV-18190,CA-2015-107020,8089,39.92,6
MV-18190,CA-2015-120320,5329,31.92,7
MV-18190,CA-2017-101798,390,23.36,8
MV-18190,CA-2016-123512,6617,22.5,9
MV-18190,CA-2016-114895,5983,12.96,10
MV-18190,CA-2014-134103,6388,10.56,11
MW-18220,CA-2014-125997,9399,1349.91,1
MW-18220,CA-2014-103660,6579,1007.94,2
MW-18220,CA-2014-125997,9396,801.57,3
MW-18220,CA-2014-125997,9395,631.78,4
MW-18220,CA-2014-125997,9394,629.95,5
MW-18220,CA-2014-150518,9649,281.97,6
MW-18220,CA-2014-150518,9648,221.16,7
MW-18220,US-2015-137960,2262,166.24,8
MW-18220,CA-2014-125997,9397,75.18,9
MW-18220,CA-2016-138667,7182,40.0,10
MW-18220,CA-2015-164336,4406,38.98,11
MW-18220,CA-2015-164336,4405,34.8,12
MW-18220,CA-2017-107986,6192,31.44,13
MW-18220,CA-2014-125997,9398,30.98,14
MW-18235,CA-2014-117639,995,2715.93,1
MW-18235,CA-2017-136308,3299,1919.98,2
MW-18235,CA-2014-117639,996,617.97,3
MY-17380,US-2016-105578,503,801.57,1
MY-17380,CA-2017-132234,1597,547.3,2
MY-17380,CA-2017-163902,2510,479.94,3
MY-17380,CA-2017-163902,2509,196.78,4
MY-17380,US-2017-128118,9266,64.85,5
MY-17380,US-2017-101721,8185,63.31,6
MY-17380,US-2016-105578,505,32.79,7
MY-17380,US-2016-105578,501,22.62,8
MY-17380,US-2016-105578,502,14.95,9
MY-17380,US-2017-128118,9265,11.67,10
MY-17380,CA-2017-138618,6864,10.37,11
MY-17380,CA-2015-139290,2090,5.76,12
MY-17380,US-2016-105578,504,2.38,13
MY-18295,CA-2014-105984,3834,1049.97,1
MY-18295,CA-2016-164770,9485,781.86,2
MY-18295,CA-2014-105984,3835,611.06,3
MY-18295,CA-2016-149272,9920,528.43,4
MY-18295,CA-2014-118976,1775,497.61,5
MY-18295,CA-2016-139549,8273,387.14,6
MY-18295,CA-2017-167626,7323,100.8,7
MY-18295,US-2016-132423,1591,33.49,8
MY-18295,CA-2016-164770,9486,30.82,9
MY-18295,CA-2016-149272,9921,22.39,10
MY-18295,CA-2014-118976,1774,20.86,11
MY-18295,US-2017-115252,8883,15.98,12
MY-18295,US-2017-115252,8884,14.35,13
MY-18295,US-2016-160206,8523,12.99,14
MY-18295,CA-2017-133067,7179,9.4,15
MY-18295,CA-2017-167626,7322,8.9,16
MY-18295,US-2016-132423,1592,8.04,17
MY-18295,CA-2016-151169,3486,7.92,18
MY-18295,CA-2014-118976,1776,5.34,19
MY-18295,CA-2014-118976,1777,3.15,20
MY-18295,CA-2017-133067,7178,2.2,21
MZ-17335,CA-2015-117611,2261,371.97,1
MZ-17335,CA-2016-114748,7358,169.57,2
MZ-17335,CA-2017-107314,6300,25.83,3
MZ-17335,CA-2017-147144,4239,19.83,4
MZ-17335,CA-2015-117611,2260,5.0,5
MZ-17335,CA-2016-114748,7357,1.41,6
MZ-17515,CA-2014-128524,9616,2033.58,1
MZ-17515,CA-2017-136511,5021,347.58,2
MZ-17515,CA-2014-128524,9615,102.13,3
MZ-17515,CA-2014-128524,9614,22.98,4
MZ-17515,CA-2015-125178,1922,15.01,5
MZ-17515,CA-2015-131457,195,14.28,6
MZ-17515,CA-2016-169922,2430,12.54,7
MZ-17515,CA-2016-169922,2429,8.27,8
MZ-17515,US-2014-128685,4845,7.18,9
MZ-17515,CA-2016-169922,2428,1.34,10
NB-18580,CA-2014-164385,2543,143.95,1
NB-18580,CA-2014-151967,7665,129.92,2
NB-18655,CA-2016-140928,756,383.44,1
NB-18655,CA-2016-161816,611,369.58,2
NB-18655,CA-2014-125542,5378,348.49,3
NB-18655,CA-2015-110289,6326,210.84,4
NB-18655,CA-2014-125542,5379,172.74,5
NB-18655,CA-2016-132066,7317,142.18,6
NB-18655,CA-2017-107825,9006,92.52,7
NB-18655,CA-2015-101126,7298,77.24,8
